id	dataset_id	institution_code	collection_code	catalog_number	basis_of_record	scientific_name	scientific_name_author	taxon_id	kingdom	phylum	class	order	family	genus	specific_epithet	kingdom_id	phylum_id	class_id	order_id	family_id	genus_id	species_id	country_code	host_country	latitude	longitude	year	month	event_date	elevation_in_meters	depth_in_meters	verbatim_scientific_name	taxon_rank	verbatim_kingdom	verbatim_phylum	verbatim_class	verbatim_order	verbatim_family	verbatim_genus	verbatim_specific_epithet	verbatim_infraspecific_epithet	verbatim_latitude	verbatim_longitude	coordinate_precision	maximum_elevation_in_meters	minimum_elevation_in_meters	elevation_precision	minimum_depth_in_meters	maximum_depth_in_meters	depth_precision	continent_ocean	state_province	county	country	recorded_by	locality	verbatim_year	verbatim_month	day	verbatim_basis_of_record	identified_by	date_identified	created	modified
217076468	84f9770e-f762-11e1-a439-00145eb45e9a	UA	UNA	UNA00029149	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	42.92	-41.90185	1971	3	1971-03-07T00:00Z			Pinus echinata P. Mill.		Plantae				Pinaceae	Pinus	echinata		42.92	-41.90185	11380							North and Central America	Nebraska	Thomas	US	R. Dale Thomas	North of Swartz east of La. 139. Sec. 14, T19N, R5E.	1971	03	07	S			2009-08-24T16:58Z	2013-01-10T19:11Z
321748943	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1685019	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	37.2	-90.54	1979	6	1979-06-12T00:00Z	286		Pinus echinata Mill.						Pinaceae	Pinus	echinata		37.2	-90.54			286					North America	Missouri	Reynolds	United States	Haefner, Rebecca	Bowles Pond. Upland sink-hole pond. Shrub-carr habitat surrounded by oak-pine forest. W of St. Hwy V, and N of Redford.	1979	6	12	S			2011-01-14T04:05Z	2011-01-19T08:33Z
187555785	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	23996	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				0	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	0.000	0.000		0.000	0.000		North America	Louisiana	Livingston Parish	USA	Joye, Gary F.	Port Vincent				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:29Z
56627121	84f9770e-f762-11e1-a439-00145eb45e9a	UA	UNA	UNA00029168	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	34.64056	-85.64555	1969	10	1969-10-08T00:00Z			Pinus echinata P. Mill.		Plantae				Pinaceae	Pinus	echinata		34.64056	-85.64555	1138							North and Central America	Alabama	De Kalb	US	R. Kral | R. Kral #	Ala 127 [AL 117] 6 mi s.s.e. Ider	1969	10	08	S			2007-03-28T12:52Z	2013-01-10T19:11Z
36572432	849c69c4-f762-11e1-a439-00145eb45e9a	NTSRV	PA-NHP	EO.58.2917	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US				1868					Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata											North America	Pennsylvania	Lancaster (PA)	UNITED STATES	Porter, T. C. (#UNK). 1868. #5291. PS.	Lancaster (PA)	1868			Specimen			2007-03-21T23:27Z	2013-12-23T22:47Z
36573950	849c69c4-f762-11e1-a439-00145eb45e9a	NTSRV	NY-NHP	EO.51.10718	OBSERVATION	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US				2003			30		Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata						30.48					North America	New York	Richmond (NY)	UNITED STATES	Young, Stephen M. (2398). 2003. Specimen. NYS	Richmond (NY)	2003			Observation			2007-03-21T23:27Z	2013-12-23T22:47Z
321749266	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3516883	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	37.7	-90.64	1859	9	1859-09-09T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata		37.7	-90.64								North America	Missouri	Saint Francois	United States	G. Engelmann	Near Iron Mountain granite quarry	1859	9	9	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749299	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3566192	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1968	5	1968-05-18T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	Madison	United States	D. McFarland	Spiva Azalea Park; Fredericktown	1968	5	18	S			2011-01-14T04:05Z	2011-01-19T08:33Z
187556174	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	62743	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				31	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	61.000	0.000		0.000	0.000		North America	Louisiana	Bossier Parish	USA	Blay, L.; Hastings, N.	Camp Minden				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:30Z
122985519	832cb04e-f762-11e1-a439-00145eb45e9a	FTG	Herbarium	131414	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1947	6	1947-06-05T00:00Z			Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata											North America	North Carolina	Rutherford	United States of America	R. O. Woodbury	Union Mills, western N.C.	1947	06	05	voucher			2007-10-16T16:33Z	2011-04-26T11:21Z
203357679	964651ee-f762-11e1-a439-00145eb45e9a	YPM	PB	PB.152727	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2009-03-23T17:37Z	2010-08-10T03:16Z
202631217	9642d0e6-f762-11e1-a439-00145eb45e9a	YPM	PB	PB.152730	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2009-03-13T17:47Z	2011-01-08T15:48Z
217382481	8937328e-f762-11e1-a439-00145eb45e9a	OKL	8191	OKL3488	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2009-08-26T16:03Z	2011-12-15T16:55Z
217036036	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60946	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1927	7	1927-07-17T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Arkansas	Poinsett Co.	United States of America	D. Demarée	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1927	07	17	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036069	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61056	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1880	3	1880-03-24T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New York	Richmond Co.	United States of America	N. L. Britton	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1880	03	24	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036102	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61020	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1940	5	1940-05-04T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	West Virginia	Wirt Co.	United States of America	E. A. Bartholomew	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1940	05	04	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036135	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61028	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1878					Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Alabama		United States of America	G. R. Vasey	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1878			S	T. A. Zanoni		2009-08-24T16:41Z	2011-01-28T03:07Z
172361648	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	53433	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Lee	USA	M. M. Bishop								2008-08-07T12:50Z	2009-08-24T18:42Z
168734706	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	551	OKLA07448	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734904	8937328e-f762-11e1-a439-00145eb45e9a	OKL	564	OKL4905	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735828	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	123	SEOSU17561	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
172361647	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	50486	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Ouachita	USA	R. D. Thomas & S. D. Thomas								2008-08-07T12:50Z	2009-08-24T18:42Z
168734705	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	2879	OKLA07455	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734804	8937328e-f762-11e1-a439-00145eb45e9a	OKL	2754	OKL4936	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734903	8937328e-f762-11e1-a439-00145eb45e9a	OKL	36	OKL4913	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735827	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	108	SEOSU17550	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
202631216	9642d0e6-f762-11e1-a439-00145eb45e9a	YPM	PB	PB.152729	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2009-03-13T17:47Z	2011-01-08T15:48Z
217036002	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60905	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New York	Richmond Co.	United States of America	N. L. Britton	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.				S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036035	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60920	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1950	5	1950-05-22T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Arkansas		United States of America	L. Bradford	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1950	05	22	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036068	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60909	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1890	8	1890-08-03T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New York	Richmond Co.	United States of America	N. L. Britton	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1890	08	03	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036101	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61031	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New Jersey		United States of America	Collector unspecified	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.				S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036134	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60984	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1937	3	1937-03-30T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Arkansas	Hot Spring Co.	United States of America	D. Demarée	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1937	03	30	S			2009-08-24T16:41Z	2011-01-28T03:07Z
56627708	84f9770e-f762-11e1-a439-00145eb45e9a	UA	UNA	UNA00056723	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	31.40028	-85.80583	1998	12	1998-12-26T00:00Z			Pinus echinata P. Mill.		Plantae				Pinaceae	Pinus	echinata		31.40028	-85.80583	1138							North and Central America	Alabama	Coffee	US	John R. MacDonald	vicinity of Enterprise; Hwy. 27 at 2.0 mi. SW of Dale Co. line, within boundaries of Ft. Rucker	1998	12	26	S			2007-03-28T12:52Z	2013-01-10T19:11Z
346753139	963f12d0-f762-11e1-a439-00145eb45e9a	YPM	BOT	YPM YU 024518	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-26T11:32Z	2013-12-22T20:28Z
352327890	9642d0e6-f762-11e1-a439-00145eb45e9a	YPM	PB	YPM PB 152878	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-29T03:58Z	2013-12-22T20:28Z
217382480	8937328e-f762-11e1-a439-00145eb45e9a	OKL	8095	OKL196688a	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2009-08-26T16:03Z	2011-12-15T16:55Z
321748929	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1684842	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1926	9	1926-09-07T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	Madison	United States	Palmer, E.J.	Rocky woods, near Fredericktown.	1926	9	7	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749166	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	2390140	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1986	6	1986-06-07T00:00Z	182		Pinus echinata Mill.						Pinaceae	Pinus	echinata						182					North America	Oklahoma	Le Flore	United States	Hunter, Andrea A.	SE Oklahoma. Cedar Vista area, 1/4 mile north of Hwy 1; east roadside.	1986	6	7	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749265	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3516282	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1893	5	1893-05-17T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	Carter	United States	H. Eggert	rocky hills	1893	5	17	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749298	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3566025	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	38.28	-90.4	1965	4	1965-04-17T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata		38.28	-90.4								North America	Missouri	Jefferson	United States	M. Baumann	Pevely	1965	4	17	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749331	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	100248276	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1995	8	1995-08-03T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Mississippi	Grenada	United States		Camp McCain, roadside of Brigade Rd. at about 250 meters south of junction with Armor Rd.	1995	8	3	S			2011-01-14T04:09Z	2011-01-19T08:33Z
623655314	95c938a8-f762-11e1-a439-00145eb45e9a	KU	KANU	159018	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0						Pinus echinata						Pinaceae	Pinus	echinata		0	0								North America	Missouri	Pulaski	USA	R T Ovrebo; C M Sladewski	Ft Leonard Wood Army Base, upland area near head of Falls Hollow					R T Ovrebo		2012-06-16T01:25Z	2013-12-22T19:58Z
168734664	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	547	OKLA07438	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734697	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	8095	OKLA07451	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734895	8937328e-f762-11e1-a439-00145eb45e9a	OKL	1590	OKL55771	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735423	8937328e-f762-11e1-a439-00145eb45e9a	BRIT	1035	BRITtayl1035	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735885	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	11	SEOSU20131	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
172316858	95b17bbe-f762-11e1-a439-00145eb45e9a	EKY	EKY Plants	50652	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.						Pinaceae															Pulaski	USA	M.W. Gumbert								2008-08-07T12:24Z	2009-08-24T17:51Z
172361672	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	17392	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Marion	USA	S. B. Jones								2008-08-07T12:50Z	2009-08-24T18:42Z
187555796	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	24007	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				0	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	0.000	0.000		0.000	0.000		North America	Louisiana	Vernon Parish	USA	Urbatsch, Lowell E.	Leesville				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:29Z
239912584	963f12d0-f762-11e1-a439-00145eb45e9a	YPM	BOT	YU.024514	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2010-08-05T23:25Z	2010-08-05T23:25Z
217035988	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60904	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1879	5	1879-05-10T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New York	Richmond Co.	United States of America	N. L. Britton	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1879	05	10	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036060	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60962	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1929	4	1929-04-18T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	North Carolina	Buncombe Co.	United States of America	E. J. Palmer	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1929	04	18	S			2009-08-24T16:41Z	2011-01-28T03:07Z
